id,cc_cons,cc_const
31863,,15881.952380952382
35753,,6989.0952380952385
1205,,5753.238095238095
7860,,13522.238095238095
25283,,5748.714285714285
32784,,10842.285714285714
2557,,6388.0
30243,,6621.761904761905
929,,15587.809523809523
5485,,9747.47619047619
36165,,6907.571428571428
22034,,6400.380952380952
32788,,5703.380952380952
9670,,4595.9047619047615
37903,,3145.285714285714
13429,,3415.9523809523807
6140,,9473.52380952381
16840,,15754.952380952382
1928,,3632.5714285714284
32499,,6582.476190476191
22411,,4739.952380952381
40866,,6224.142857142857
43207,,10882.42857142857
13841,,12807.57142857143
2107,,12110.42857142857
10846,,3739.4285714285716
46376,,13033.095238095239
37752,,4559.523809523809
24689,,9115.904761904761
41528,,26077.190476190477
45974,,7178.714285714285
26217,,6842.666666666667
43902,,6991.0952380952385
22514,,5544.714285714285
46405,,7982.190476190476
22574,,5095.428571428572
17984,,9905.714285714286
19166,,3935.6190476190477
43818,,3420.285714285714
14104,,6915.0
29188,,4308.380952380952
30837,,5280.9047619047615
45301,,5198.809523809524
29839,,4549.285714285715
10869,,3115.2380952380954
41340,,8220.52380952381
2723,,6289.619047619048
35735,,3499.1428571428573
738,,13386.619047619048
4733,,83543.90476190476
11206,,4252.761904761905
2874,,5561.238095238095
37931,,7705.333333333333
23305,,3047.714285714286
10401,,2582.4285714285716
15134,,24160.85714285714
917,,22255.095238095237
46235,,6795.9047619047615
38511,,8284.238095238095
42825,,4357.285714285715
36519,,19508.238095238095
42640,,5043.285714285715
23371,,8012.285714285715
11742,,4631.9047619047615
19919,,6392.9047619047615
33367,,6130.0952380952385
35666,,10867.666666666666
24234,,2929.4285714285716
22964,,8252.380952380952
39965,,2427.1428571428573
8351,,6353.523809523809
44745,,10328.52380952381
16874,,2900.8571428571427
12492,,5107.380952380952
23121,,4200.619047619048
13171,,9861.52380952381
32248,,6579.333333333333
43721,,18104.47619047619
37285,,3571.7619047619046
36884,,3404.4285714285716
12704,,5286.142857142857
40121,,6704.9047619047615
22387,,3715.8571428571427
46839,,5925.0
44421,,9967.57142857143
17295,,4440.428571428572
28415,,4179.619047619048
6317,,2732.1428571428573
16054,,5123.428571428572
43594,,4471.142857142857
37542,,6473.047619047619
35006,,6960.714285714285
26114,,5378.857142857143
12388,,9705.714285714286
7443,,8161.571428571428
12890,,4310.476190476191
33443,,3110.4285714285716
25203,,3211.5714285714284
15984,,3292.190476190476
13485,,2154.095238095238
10471,,6272.190476190476
7606,,3966.2380952380954
4008,,15388.142857142857
17533,,40386.619047619046
31580,,5378.666666666667
8493,,4971.619047619048
3383,,6961.619047619048
41819,,3352.809523809524
41084,,6020.285714285715
25431,,9008.952380952382
31506,,8830.952380952382
31697,,3376.3809523809523
7531,,2993.3333333333335
13019,,13788.42857142857
46787,,21401.571428571428
28952,,3847.190476190476
45825,,9390.0
419,,5587.619047619048
38560,,3575.714285714286
39201,,3702.904761904762
43157,,16110.666666666666
18903,,1841.0
18931,,3124.3809523809523
30356,,3512.4285714285716
36663,,5462.285714285715
20738,,8326.142857142857
34401,,17397.095238095237
2169,,4154.666666666667
37652,,6416.0
18853,,11756.904761904761
722,,16281.952380952382
21912,,5671.714285714285
41398,,17338.380952380954
45791,,5913.523809523809
18975,,3239.5238095238096
30452,,6633.714285714285
11999,,9283.238095238095
11698,,4497.619047619048
39388,,4974.952380952381
44163,,4649.523809523809
16452,,4270.0
37137,,3274.8571428571427
42967,,8619.285714285714
39981,,19682.190476190477
38186,,12146.047619047618
20948,,4242.380952380952
8381,,3769.5714285714284
40846,,6151.285714285715
27897,,4116.0952380952385
20289,,7476.0952380952385
10760,,6148.619047619048
34245,,4717.761904761905
19990,,4834.285714285715
38458,,6544.142857142857
24733,,4465.857142857143
46129,,2661.095238095238
24710,,9514.380952380952
45267,,9919.666666666666
17009,,12042.714285714286
42020,,3229.9523809523807
11243,,15937.47619047619
6741,,6185.047619047619
44929,,2503.6190476190477
5666,,17939.04761904762
33164,,9908.380952380952
8111,,12551.952380952382
31655,,7004.761904761905
35307,,11475.333333333334
23848,,2631.5714285714284
46013,,6867.857142857143
32033,,2933.4761904761904
10200,,6655.0952380952385
27441,,3200.5714285714284
34437,,14119.190476190477
31985,,21341.47619047619
44048,,7701.0952380952385
11940,,33858.80952380953
13184,,8528.857142857143
37647,,19071.095238095237
25940,,5195.047619047619
5005,,3200.3333333333335
44538,,4095.904761904762
14140,,5552.0952380952385
42095,,2473.714285714286
32529,,5663.714285714285
28441,,5824.476190476191
7569,,4528.714285714285
4819,,6181.0
8375,,13660.047619047618
1117,,5384.0
25908,,13454.714285714286
37674,,3230.9523809523807
18955,,3291.285714285714
45479,,5108.619047619048
14332,,8457.52380952381
27442,,6472.476190476191
5734,,8633.285714285714
2029,,4510.571428571428
39267,,12944.095238095239
28107,,3348.0
23550,,9080.285714285714
26169,,5247.523809523809
42439,,5352.666666666667
36192,,2759.714285714286
25570,,2865.714285714286
27215,,5384.809523809524
7254,,5229.285714285715
40962,,4620.238095238095
45966,,4834.476190476191
40064,,16697.619047619046
31966,,3446.8571428571427
24607,,10229.714285714286
9117,,7418.333333333333
8524,,12479.238095238095
21775,,15420.47619047619
40101,,6235.238095238095
29610,,20927.714285714286
35915,,5853.476190476191
6164,,2624.9523809523807
26609,,5122.380952380952
18483,,4073.6190476190477
18621,,2686.0476190476193
44546,,4322.666666666667
38214,,3872.8571428571427
24786,,9788.42857142857
25237,,9383.857142857143
14364,,5945.666666666667
10575,,7670.761904761905
37279,,6045.476190476191
9745,,9059.285714285714
11725,,3430.8571428571427
20323,,14810.047619047618
8165,,7230.0
43698,,5060.571428571428
25494,,4621.857142857143
2917,,1759.3809523809523
34247,,8447.904761904761
20642,,35658.0
34974,,27173.04761904762
5045,,6139.190476190476
18069,,4908.571428571428
5825,,4596.714285714285
29805,,4257.571428571428
13601,,3390.190476190476
39043,,3081.285714285714
3317,,15145.380952380952
7128,,9027.619047619048
4211,,4162.476190476191
27652,,7627.047619047619
28232,,15009.42857142857
21598,,2792.8571428571427
45039,,8327.619047619048
44535,,5515.0952380952385
37057,,3209.1428571428573
23369,,5474.476190476191
28926,,3923.0476190476193
11645,,11417.142857142857
5319,,2598.9523809523807
44270,,2832.3809523809523
1947,,3735.4761904761904
5137,,2163.1428571428573
24484,,36595.04761904762
42147,,4986.9047619047615
3116,,2841.3333333333335
35466,,4910.619047619048
33040,,7586.952380952381
44560,,8399.809523809523
19849,,6422.380952380952
39339,,15801.333333333334
21521,,7308.857142857143
31036,,6134.047619047619
21766,,3301.8571428571427
34255,,14937.333333333334
46498,,6748.714285714285
13304,,9781.714285714286
38988,,9690.095238095239
38618,,2020.7142857142858
37946,,3750.7619047619046
19790,,4602.571428571428
15779,,13531.619047619048
39952,,7820.619047619048
6405,,9572.52380952381
44056,,3400.6666666666665
28043,,11139.761904761905
42128,,7532.0
44113,,4437.142857142857
7226,,11330.47619047619
4249,,4116.523809523809
27711,,5077.380952380952
27844,,3919.7619047619046
9934,,3752.6190476190477
40477,,7363.952380952381
32831,,4545.047619047619
14716,,6155.142857142857
26658,,31395.04761904762
36661,,2517.8571428571427
46184,,9587.904761904761
37634,,23077.571428571428
20033,,5383.238095238095
36831,,3992.6190476190477
22289,,1877.7619047619048
8894,,3783.285714285714
39026,,3354.0476190476193
36930,,2098.1428571428573
643,,6602.238095238095
40288,,10526.142857142857
1239,,6764.285714285715
14356,,22357.238095238095
17033,,9575.285714285714
44681,,7624.0
43675,,8661.285714285714
1475,,3663.0476190476193
40226,,3989.0
39602,,6314.9047619047615
31223,,3139.3333333333335
40756,,9772.190476190477
16767,,2271.4761904761904
31767,,7589.142857142857
20940,,3646.4285714285716
43072,,6549.476190476191
13138,,2579.5714285714284
44930,,8216.42857142857
30590,,7128.476190476191
18959,,3646.190476190476
11836,,6440.9047619047615
19892,,5290.523809523809
25148,,15217.904761904761
17279,,5745.714285714285
13059,,7006.190476190476
41496,,3311.285714285714
13219,,6377.0952380952385
30804,,3313.1428571428573
3322,,12387.714285714286
45652,,5198.571428571428
39608,,4094.1428571428573
37956,,10408.47619047619
4166,,6309.809523809524
22281,,14296.285714285714
42790,,2380.0476190476193
45945,,9420.619047619048
28069,,2503.8571428571427
20993,,6158.714285714285
7096,,33087.52380952381
41159,,13951.333333333334
1251,,6205.619047619048
36338,,5779.285714285715
24242,,4067.1428571428573
34148,,9899.238095238095
44796,,51453.142857142855
23711,,12415.761904761905
29305,,7398.238095238095
39328,,10521.380952380952
39156,,13045.666666666666
15034,,34730.71428571428
9197,,4007.2380952380954
5417,,4881.0952380952385
21155,,3257.8571428571427
8333,,26093.238095238095
11871,,3872.3333333333335
30596,,16777.809523809523
37145,,7452.857142857143
2063,,13148.0
29521,,3112.6190476190477
7367,,17096.428571428572
21239,,6818.761904761905
38208,,3378.2380952380954
14272,,2883.6666666666665
4371,,3827.904761904762
16716,,4926.761904761905
25252,,5245.238095238095
8157,,17025.238095238095
43276,,6902.285714285715
17720,,5356.142857142857
17588,,13966.238095238095
10266,,7002.666666666667
11254,,1862.2857142857142
20563,,4019.5714285714284
21954,,5787.523809523809
33804,,5648.523809523809
4815,,10987.190476190477
46067,,5934.142857142857
3909,,3261.1428571428573
2676,,10705.952380952382
23084,,9934.52380952381
8732,,3749.6190476190477
35698,,6689.714285714285
15322,,19551.85714285714
16153,,4866.333333333333
7349,,3359.0476190476193
26373,,2927.7619047619046
45510,,2993.0476190476193
134,,6626.428571428572
2484,,7224.238095238095
41093,,2595.3809523809523
7209,,4789.285714285715
12966,,5123.333333333333
23103,,9188.047619047618
18994,,17396.285714285714
32006,,5969.761904761905
21045,,7301.619047619048
34028,,4677.714285714285
13086,,2459.285714285714
19519,,3718.190476190476
26430,,5719.238095238095
6788,,5593.142857142857
35410,,3906.809523809524
42174,,3131.0476190476193
23677,,3947.190476190476
35263,,4437.952380952381
10814,,4320.571428571428
35769,,7130.190476190476
29099,,4421.0952380952385
29628,,6125.619047619048
10804,,4271.714285714285
25827,,9778.047619047618
15699,,13034.47619047619
46081,,3448.285714285714
38679,,12526.761904761905
22905,,4358.571428571428
29975,,5552.714285714285
44273,,3313.1428571428573
39252,,8267.42857142857
11994,,9198.47619047619
3027,,4323.809523809524
36648,,10776.52380952381
36634,,7804.952380952381
31150,,11203.857142857143
35579,,12989.47619047619
16733,,4157.523809523809
34939,,2071.190476190476
38218,,8590.142857142857
8558,,5530.0952380952385
34150,,11734.809523809523
15049,,2814.904761904762
12784,,3026.9523809523807
5186,,5239.714285714285
20713,,5834.333333333333
13514,,5865.571428571428
43140,,6714.571428571428
36428,,36050.90476190476
4513,,2655.904761904762
9392,,2761.0
5522,,10646.809523809523
23908,,4045.4285714285716
793,,14041.666666666666
32259,,2932.3333333333335
1607,,6111.523809523809
41462,,6404.9047619047615
33198,,10439.285714285714
21624,,4935.476190476191
39041,,9417.57142857143
12829,,20670.904761904763
19668,,4733.0952380952385
950,,3680.3333333333335
11179,,14443.809523809523
33140,,6291.952380952381
7379,,3426.3809523809523
1554,,6231.523809523809
38664,,5357.190476190476
204,,4480.523809523809
2194,,31884.47619047619
2277,,6466.523809523809
40223,,11057.52380952381
20631,,5870.619047619048
45906,,4730.238095238095
19117,,3099.0476190476193
41567,,2201.285714285714
3908,,1898.2380952380952
25693,,18177.47619047619
8562,,3956.6666666666665
1477,,6879.142857142857
45299,,4886.142857142857
21224,,6829.714285714285
28376,,22138.95238095238
22937,,24858.571428571428
36363,,6494.142857142857
31252,,10196.047619047618
31671,,2520.6666666666665
8078,,4384.714285714285
121,,4760.0
44945,,12002.333333333334
43845,,7646.476190476191
6865,,3567.2380952380954
22232,,3324.1428571428573
31876,,17349.190476190477
25550,,4207.952380952381
4117,,7611.9047619047615
38820,,6547.0952380952385
15876,,4913.333333333333
45153,,7114.380952380952
4598,,3931.5714285714284
43208,,8519.619047619048
32677,,7527.761904761905
14317,,4307.952380952381
42344,,6276.714285714285
5348,,1512.6666666666667
16103,,3200.0
24921,,4823.238095238095
41134,,5593.476190476191
18538,,8679.333333333334
18558,,5629.619047619048
31086,,10082.42857142857
26771,,5146.0952380952385
33377,,5961.9047619047615
815,,5771.142857142857
2051,,3466.6190476190477
19662,,6882.809523809524
24729,,2552.095238095238
4948,,2189.8571428571427
46731,,5996.714285714285
36630,,3909.904761904762
33231,,7361.809523809524
30081,,18811.428571428572
20655,,23149.0
44278,,3830.095238095238
6747,,12183.0
23910,,2516.0
31646,,6732.761904761905
32487,,5687.857142857143
5660,,6691.666666666667
17282,,17509.761904761905
5092,,5508.666666666667
38479,,1709.6190476190477
28686,,6410.190476190476
17685,,3468.2380952380954
41160,,7229.476190476191
2742,,13023.857142857143
10102,,5224.0
2343,,2858.809523809524
42046,,5721.142857142857
41782,,11291.0
33102,,12604.57142857143
8316,,23027.571428571428
42469,,25506.238095238095
655,,4922.857142857143
5382,,5681.428571428572
1645,,14940.619047619048
25838,,6843.809523809524
33453,,12481.42857142857
40395,,9782.761904761905
30741,,4129.428571428572
11546,,4248.238095238095
33655,,13012.285714285714
4571,,15719.095238095239
20930,,19055.238095238095
16417,,13953.047619047618
23659,,5416.0
9609,,6688.0
32548,,4608.809523809524
1974,,6718.047619047619
21046,,6932.619047619048
11391,,5039.761904761905
31105,,21378.14285714286
931,,7643.952380952381
27591,,4992.047619047619
34053,,2364.6190476190477
15275,,6547.761904761905
35961,,27889.619047619046
21457,,26899.238095238095
10124,,8119.714285714285
40125,,7248.0952380952385
3433,,7373.714285714285
40807,,5023.238095238095
19863,,4327.142857142857
41982,,7217.380952380952
5856,,9013.142857142857
34470,,5908.9047619047615
14294,,3574.9523809523807
25718,,8977.0
3094,,6068.333333333333
37212,,3882.904761904762
5142,,5728.571428571428
10383,,4145.190476190476
14910,,6508.523809523809
42560,,5209.047619047619
5926,,4323.380952380952
5988,,3640.904761904762
6491,,3596.714285714286
9728,,3645.095238095238
45147,,6288.857142857143
31759,,7011.333333333333
32336,,2882.6666666666665
14067,,5597.285714285715
24102,,2600.5714285714284
10165,,6069.142857142857
23532,,4920.0952380952385
35141,,3534.6666666666665
27043,,2768.1428571428573
38912,,4967.428571428572
7995,,5428.333333333333
40821,,6350.285714285715
4325,,9247.380952380952
23366,,10995.333333333334
13656,,2057.714285714286
25981,,4205.285714285715
25009,,3803.6666666666665
16404,,3053.5714285714284
39116,,13167.52380952381
10886,,3808.4285714285716
45818,,7177.714285714285
34693,,3299.6666666666665
29601,,4770.857142857143
31056,,6529.666666666667
19624,,3333.6190476190477
40231,,10703.238095238095
25829,,3486.6190476190477
36126,,6389.190476190476
29906,,3259.3333333333335
31956,,4200.9047619047615
28488,,2997.4761904761904
24169,,4222.380952380952
44827,,9425.952380952382
13770,,5484.380952380952
32298,,6371.380952380952
1026,,4551.190476190476
29696,,4443.0952380952385
12295,,15985.52380952381
42879,,8704.857142857143
20431,,4319.285714285715
4170,,6298.047619047619
16160,,7775.190476190476
39686,,16946.904761904763
27835,,10884.047619047618
24724,,3678.714285714286
4691,,9137.952380952382
16692,,3689.5714285714284
41640,,9366.57142857143
46662,,7205.619047619048
33593,,6057.666666666667
28076,,5750.476190476191
42745,,3147.9523809523807
18985,,7337.666666666667
43362,,8049.857142857143
35099,,3158.8571428571427
15688,,5410.0952380952385
17859,,7794.952380952381
23034,,15456.904761904761
39936,,4446.428571428572
4183,,7715.9047619047615
16246,,3121.6666666666665
31326,,13359.380952380952
39428,,2746.714285714286
21715,,3873.6666666666665
26337,,5361.190476190476
19526,,8067.0952380952385
42842,,2781.2380952380954
1463,,6898.0
977,,14289.42857142857
22079,,7646.142857142857
12270,,18497.04761904762
12621,,2115.0476190476193
28311,,5960.523809523809
10580,,9061.42857142857
38650,,4279.952380952381
16332,,11179.666666666666
28025,,11594.047619047618
20252,,2957.6190476190477
31404,,9387.809523809523
34215,,8050.380952380952
1827,,37491.47619047619
10515,,7621.190476190476
35655,,7333.952380952381
20736,,7243.666666666667
44541,,26094.904761904763
13489,,6285.9047619047615
11805,,5852.047619047619
31736,,9870.333333333334
37781,,7304.809523809524
37694,,12731.285714285714
15818,,6209.761904761905
18176,,9593.380952380952
42247,,11964.952380952382
23286,,5605.333333333333
44023,,5772.761904761905
25664,,5651.0
29738,,4843.047619047619
17023,,4871.523809523809
2224,,8425.095238095239
15669,,5968.428571428572
23830,,4889.0
29058,,3271.5238095238096
5054,,6366.523809523809
45968,,8291.952380952382
7536,,2911.1428571428573
23962,,13298.0
15958,,8160.0
7638,,2462.714285714286
41806,,3944.1428571428573
8473,,7086.523809523809
43524,,18208.380952380954
18620,,2267.0
22899,,3368.0476190476193
12601,,4546.0952380952385
20170,,3531.2380952380954
29677,,25674.47619047619
27705,,7826.333333333333
40739,,16613.238095238095
6190,,6280.476190476191
46061,,2804.714285714286
35914,,10788.0
10057,,6317.761904761905
37050,,18938.571428571428
26370,,6183.238095238095
45789,,5604.857142857143
21535,,12480.809523809523
41181,,17386.333333333332
9747,,3151.904761904762
41593,,8170.857142857143
12030,,5554.428571428572
26390,,6941.9047619047615
2956,,2685.1428571428573
35550,,3843.4761904761904
44621,,13049.904761904761
2861,,1704.047619047619
26348,,3200.6666666666665
33723,,4891.9047619047615
42448,,3661.3809523809523
29317,,13217.857142857143
32277,,6636.619047619048
2688,,3777.6666666666665
18124,,7094.9047619047615
29599,,2684.190476190476
20994,,8297.047619047618
3759,,14651.047619047618
23223,,2652.5714285714284
27150,,8371.095238095239
219,,3162.285714285714
20266,,3398.285714285714
13827,,13509.0
26405,,3442.3809523809523
20002,,11193.190476190477
44343,,2896.6190476190477
2629,,3143.9523809523807
45803,,3465.4761904761904
2573,,6867.380952380952
44548,,3035.095238095238
38161,,15295.238095238095
34503,,4342.428571428572
33810,,3801.4285714285716
37593,,4034.285714285714
6292,,1739.5238095238096
9157,,3647.2380952380954
13096,,9113.42857142857
11363,,4590.666666666667
18049,,4996.476190476191
34572,,2596.904761904762
46167,,4022.190476190476
30957,,6825.571428571428
10320,,2500.6666666666665
8490,,5024.857142857143
32119,,2311.9523809523807
20249,,3044.190476190476
39417,,16400.380952380954
26109,,5115.9047619047615
36450,,11001.333333333334
24259,,6285.666666666667
36615,,3243.0476190476193
37375,,18764.428571428572
39933,,3729.5238095238096
45049,,5580.666666666667
37922,,5517.857142857143
3931,,6303.666666666667
17201,,3475.2380952380954
6750,,9839.857142857143
18830,,7981.380952380952
10293,,3102.4761904761904
41514,,3562.285714285714
7318,,2267.3809523809523
33505,,6379.523809523809
29767,,4631.428571428572
37150,,6453.476190476191
42474,,8616.095238095239
4434,,3150.285714285714
24703,,4978.809523809524
44234,,4154.238095238095
1533,,19526.14285714286
29323,,3068.0
1781,,18755.571428571428
46513,,12482.761904761905
32999,,5022.142857142857
8175,,12842.47619047619
42855,,4492.190476190476
46268,,9235.666666666666
192,,17195.571428571428
35986,,4421.190476190476
8673,,5432.666666666667
5068,,2441.095238095238
35075,,13862.333333333334
31883,,5164.857142857143
10574,,4920.333333333333
17643,,9633.190476190477
36407,,10071.761904761905
41853,,7866.285714285715
44337,,8267.0
45142,,15178.190476190477
17216,,2178.904761904762
9513,,2750.8571428571427
24164,,3238.714285714286
19701,,4376.190476190476
7142,,2101.904761904762
2919,,1974.7619047619048
34059,,4553.285714285715
15361,,6525.047619047619
38375,,13026.190476190477
35532,,3801.4285714285716
9289,,8083.714285714285
35139,,4848.380952380952
11991,,10475.238095238095
30340,,4855.380952380952
10183,,2928.0476190476193
1144,,5990.428571428572
8560,,7441.523809523809
41669,,3542.3333333333335
40847,,10230.380952380952
45110,,6687.047619047619
28767,,16080.047619047618
7424,,2611.3333333333335
42538,,4787.619047619048
45568,,6821.190476190476
31090,,8202.142857142857
18435,,5525.0
5576,,9222.761904761905
13098,,8491.904761904761
30283,,5727.0
15229,,10582.57142857143
44020,,5765.857142857143
4416,,3957.4285714285716
11556,,4819.761904761905
1646,,2557.285714285714
43973,,15997.047619047618
28034,,3058.5714285714284
44,,16169.714285714286
24609,,17867.14285714286
44896,,3600.9523809523807
34129,,7216.523809523809
46700,,3479.9523809523807
10007,,18939.47619047619
21379,,5060.571428571428
11971,,6537.571428571428
23049,,7097.809523809524
28417,,5488.047619047619
34296,,4947.238095238095
28801,,4578.238095238095
29367,,10120.619047619048
10805,,6226.571428571428
4557,,3447.3333333333335
32135,,5763.666666666667
41121,,2982.5238095238096
38176,,6291.0
30692,,3723.3809523809523
15077,,11860.333333333334
19745,,19758.190476190477
26804,,3115.2380952380954
4442,,4916.666666666667
10270,,3854.5238095238096
37768,,5365.571428571428
31270,,4625.142857142857
17676,,1853.6190476190477
3907,,3460.904761904762
22518,,9065.047619047618
1731,,8067.571428571428
6412,,5660.809523809524
27065,,4667.571428571428
36522,,7485.857142857143
39682,,23520.14285714286
15500,,5725.0
11478,,4998.380952380952
35912,,6673.047619047619
17222,,3583.2380952380954
734,,5987.285714285715
35286,,5372.619047619048
26972,,8098.0
31678,,2236.190476190476
20326,,5675.0
35398,,6000.238095238095
19096,,8468.666666666666
22654,,4814.285714285715
37449,,3910.285714285714
46465,,2825.8571428571427
36182,,9749.857142857143
38937,,2875.9523809523807
31489,,5844.619047619048
30104,,5685.285714285715
38722,,5524.476190476191
24962,,4017.1428571428573
26939,,7024.857142857143
36857,,13227.809523809523
25987,,3380.1428571428573
7967,,6165.571428571428
12996,,9462.857142857143
14708,,1643.904761904762
36681,,2484.5238095238096
1718,,2784.1428571428573
29525,,4511.761904761905
18861,,2106.6666666666665
10117,,9255.47619047619
20675,,3430.0
45546,,5136.809523809524
36408,,5861.952380952381
11585,,3383.4761904761904
13340,,11989.619047619048
25764,,3985.8571428571427
1276,,24805.428571428572
32460,,9707.809523809523
41345,,4247.285714285715
43596,,2863.2380952380954
27861,,9953.42857142857
22912,,9421.52380952381
40084,,2835.3333333333335
17712,,18897.0
45767,,3040.8571428571427
30158,,9813.095238095239
12506,,15894.57142857143
28162,,3195.095238095238
39903,,3261.4761904761904
43660,,7171.333333333333
39639,,2563.3333333333335
14432,,2911.5714285714284
14445,,5395.476190476191
28383,,7857.523809523809
42380,,4943.523809523809
9039,,5489.142857142857
37792,,16917.238095238095
15954,,5003.619047619048
42637,,5954.142857142857
26204,,7754.952380952381
14710,,8108.952380952381
36254,,6224.333333333333
5589,,6405.142857142857
30656,,52370.04761904762
45924,,6125.0952380952385
21164,,7300.333333333333
41942,,7896.857142857143
3839,,62043.95238095238
42019,,6273.476190476191
43318,,7984.142857142857
33430,,7693.190476190476
6430,,3157.8571428571427
10287,,11768.761904761905
18199,,4521.238095238095
4860,,1959.952380952381
6769,,6348.0952380952385
9744,,15892.57142857143
41754,,4205.523809523809
23746,,3756.904761904762
6592,,9570.52380952381
35389,,7254.714285714285
15396,,2885.285714285714
43710,,4932.333333333333
31372,,15737.047619047618
42532,,3865.4761904761904
17205,,16335.380952380952
3386,,8653.095238095239
29618,,2598.6190476190477
9636,,13571.380952380952
36138,,7262.380952380952
23938,,4191.809523809524
17940,,9192.761904761905
46597,,9628.57142857143
33774,,10065.380952380952
9286,,3205.4285714285716
45500,,4397.952380952381
20306,,2940.3809523809523
43909,,7094.047619047619
42910,,5465.333333333333
11240,,2312.7619047619046
27548,,1759.7142857142858
8574,,11821.333333333334
11487,,6178.809523809524
3780,,4080.0
25226,,5177.190476190476
42956,,5894.619047619048
29272,,6011.809523809524
1145,,1590.5238095238096
31157,,13752.285714285714
22879,,23327.0
44791,,13641.142857142857
28092,,7935.952380952381
20117,,12475.095238095239
19462,,3755.0
27640,,2683.4761904761904
11403,,7640.714285714285
26293,,2646.285714285714
4143,,2442.6190476190477
30019,,7665.380952380952
43097,,3924.714285714286
28907,,21017.47619047619
27782,,3266.5238095238096
43634,,10812.57142857143
45711,,9175.619047619048
1292,,13482.380952380952
18750,,20191.52380952381
2649,,6385.9047619047615
39956,,2080.0476190476193
29017,,6811.9047619047615
34535,,16912.95238095238
32973,,5912.047619047619
9427,,5450.761904761905
6113,,9771.952380952382
14083,,10899.190476190477
39475,,2862.4761904761904
32982,,2211.1428571428573
25224,,4501.809523809524
42144,,3753.809523809524
12801,,12675.857142857143
10521,,13874.904761904761
30196,,11997.952380952382
12353,,2764.095238095238
30595,,4458.380952380952
29422,,2663.4285714285716
19439,,14221.333333333334
31812,,4551.523809523809
45246,,6916.666666666667
11470,,17439.380952380954
321,,5891.619047619048
30501,,7901.9047619047615
23581,,6202.190476190476
36019,,11583.904761904761
33827,,2801.1428571428573
12505,,14920.904761904761
31249,,8080.619047619048
35192,,2089.6190476190477
30886,,6581.285714285715
45518,,8993.52380952381
2924,,3446.8571428571427
31696,,3169.1428571428573
28077,,9740.857142857143
37852,,14451.0
9173,,6250.476190476191
36190,,3781.2380952380954
37917,,5616.285714285715
8901,,7813.857142857143
32493,,2973.3333333333335
20816,,4261.0952380952385
20582,,20542.85714285714
32976,,3781.904761904762
12763,,5606.666666666667
24938,,8064.047619047619
25093,,10617.285714285714
26673,,2131.4761904761904
37093,,7919.0
28611,,11833.619047619048
32134,,8016.0
23656,,5467.285714285715
31782,,1733.857142857143
35193,,9259.0
16967,,2762.095238095238
11053,,13648.095238095239
13351,,2054.809523809524
24808,,3813.5238095238096
27808,,4245.476190476191
27789,,15920.666666666666
13611,,4336.190476190476
4159,,11739.238095238095
35676,,3136.809523809524
9350,,3212.2380952380954
10884,,3281.904761904762
29710,,2776.9523809523807
27700,,3462.714285714286
14891,,6901.047619047619
2953,,13087.52380952381
27474,,9861.619047619048
33947,,7285.0
13333,,4756.190476190476
26325,,7975.0
42383,,5187.523809523809
30654,,3107.3333333333335
10155,,2967.5714285714284
1953,,12006.52380952381
14522,,9479.238095238095
32525,,13372.809523809523
46623,,3523.2380952380954
28577,,4216.0952380952385
30560,,3936.0476190476193
5055,,5297.238095238095
16438,,8721.095238095239
43119,,8885.857142857143
28352,,3616.095238095238
14636,,8317.52380952381
9667,,3135.3333333333335
43719,,8178.380952380952
13292,,15426.0
45653,,8127.809523809524
35400,,18229.04761904762
11810,,4992.809523809524
34578,,9133.190476190477
2863,,4058.9523809523807
41400,,3558.809523809524
28078,,23717.52380952381
37653,,3456.285714285714
19323,,2748.1428571428573
27781,,15550.142857142857
43427,,6423.238095238095
45467,,4818.523809523809
16454,,9862.666666666666
34469,,4442.380952380952
40035,,23406.571428571428
22515,,3784.6666666666665
46288,,4486.857142857143
23797,,20148.238095238095
25384,,6613.428571428572
32035,,3689.5238095238096
37897,,5115.333333333333
39418,,11013.333333333334
38589,,5568.047619047619
5199,,13355.380952380952
6055,,8378.809523809523
4511,,6384.857142857143
31276,,4273.047619047619
9948,,6872.476190476191
33249,,6080.714285714285
37239,,4406.952380952381
4241,,6406.0952380952385
1813,,17083.904761904763
2942,,7348.952380952381
26828,,2796.3333333333335
5703,,22722.809523809523
29028,,4932.428571428572
3626,,12021.0
28411,,28211.85714285714
17569,,7689.476190476191
44313,,4921.380952380952
33535,,4029.0476190476193
7688,,4627.523809523809
9921,,6936.809523809524
38822,,2465.5714285714284
9975,,6399.238095238095
15153,,5207.428571428572
33502,,16743.52380952381
34444,,5832.333333333333
36405,,3446.714285714286
30676,,12204.047619047618
19918,,5431.714285714285
10413,,6665.523809523809
39960,,9754.666666666666
9138,,3658.5714285714284
11126,,8677.285714285714
17330,,2933.904761904762
13258,,2186.285714285714
14880,,1897.047619047619
43438,,6260.190476190476
3119,,22638.666666666668
40870,,5349.285714285715
9084,,6313.047619047619
29204,,4480.0
11614,,4733.523809523809
30097,,5201.523809523809
8069,,5438.476190476191
33328,,13603.904761904761
24719,,13208.57142857143
32618,,12981.52380952381
35140,,8533.904761904761
22562,,26181.619047619046
21284,,4362.190476190476
41551,,16607.809523809523
41430,,5249.571428571428
16084,,7619.761904761905
14208,,16521.52380952381
33034,,1693.2857142857142
